car_id,car_type,vehicle_type,age_years,model_year,model_month,age_string,first_date,last_date,collection_period,efficiency,efficiency_score,avg_temperature,temperature_score,cell_imbalance,cell_imbalance_score,driving_habit_score,charging_count,avg_charging_amount,charging_pattern_score,weighted_avg,age_penalty,final_score
V018BI0000,NIRO2,소형,3.42,2022.0,7.0,2022.07,2025-01-14T22:48:46+00:00,2025-07-14T04:11:25+00:00,2025.01.14 ~ 2025.07.14,7.58,94.31,15.8,100.0,0.0111,90.35,92.72,102.0,17.0,78.05,91.62,4.2,87.42
V021BI0001,EV9,대형,2.42,2023.0,7.0,2023.07,2025-01-14T22:11:13+00:00,2025-10-29T02:02:14+00:00,2025.01.14 ~ 2025.10.29,5.85,87.97,19.15,100.0,0.0102,92.04,90.52,347.0,16.0,80.14,89.77,3.2,86.57
V004BI0001,EV6_LONGRANGE,중형,1.42,2024.0,7.0,2024.07,2025-01-14T21:41:32+00:00,2025-10-28T22:38:48+00:00,2025.01.14 ~ 2025.10.28,8.77,100.0,19.99,100.0,0.0071,96.13,93.91,138.0,20.0,88.67,96.45,2.0,94.45
V000CA0008,CASPER_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-01-15T01:49:32+00:00,2025-11-04T00:36:28+00:00,2025.01.15 ~ 2025.11.04,8.15,100.0,19.7,100.0,0.0071,96.15,89.63,221.0,27.4,81.63,94.57,1.9,92.67
V004BL0000,EV6_LONGRANGE,중형,2.67,2023.0,4.0,2023.04,2025-01-14T23:50:57+00:00,2025-04-28T04:18:51+00:00,2025.01.14 ~ 2025.04.28,6.76,94.69,12.06,100.0,0.0095,93.3,93.51,36.0,43.4,85.23,93.57,3.5,90.07
V000CA0029,IONIQ6_LONGRANGE,중형,2.83,2023.0,2.0,2023.02,2025-01-16T07:19:36+00:00,2025-01-17T00:35:45+00:00,2025.01.16 ~ 2025.01.17,6.14,85.67,11.95,100.0,0.0097,92.85,91.19,4.0,7.5,100.0,92.56,3.7,88.86
V011CA0000,PORTER2,상용차,5.75,2020.0,3.0,2020.03,2025-01-14T21:45:16+00:00,2025-06-10T03:29:06+00:00,2025.01.14 ~ 2025.06.10,4.33,79.38,13.86,100.0,0.0076,95.72,80.0,153.0,32.2,99.4,88.98,5.8,83.18
V004BK0000,EV6_LONGRANGE,중형,1.42,2024.0,7.0,2024.07,2025-01-14T21:55:21+00:00,2025-01-20T22:28:22+00:00,2025.01.14 ~ 2025.01.20,5.33,70.5,5.95,100.0,0.0118,88.65,80.0,5.0,29.9,77.16,81.13,2.0,79.13
V009BL0000,KONA_LONGRANGE,소형,7.17,2018.0,10.0,2018.10,2025-01-14T23:12:07+00:00,2025-09-20T12:27:15+00:00,2025.01.14 ~ 2025.09.20,9.67,100.0,21.16,100.0,0.0069,96.37,93.73,245.0,16.9,85.69,95.96,6.4,89.56
V000CB0070,THE_NEW_IONIQ5_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-06-24T20:20:24+00:00,2025-10-31T12:43:36+00:00,2025.06.24 ~ 2025.10.31,8.34,100.0,27.87,100.0,0.0074,95.84,90.06,78.0,25.4,84.0,94.98,1.9,93.08
V000CB0069,THE_NEW_IONIQ5_LONGRANGE,중형,1.25,2024.0,9.0,2024.09,2025-06-24T22:24:04+00:00,2025-10-31T15:47:40+00:00,2025.06.24 ~ 2025.10.31,9.41,100.0,27.22,100.0,0.0059,97.16,96.73,3.0,15.0,100.0,98.98,1.8,97.18
V000CB0078,NIRO_PLUS,중형,2.67,2023.0,4.0,2023.04,,,,,0.0,,0.0,,0.0,80.0,3.0,11.3,68.56,24.76,3.5,21.26
V000CB0068,THE_NEW_IONIQ5_LONGRANGE,중형,1.08,2024.0,11.0,2024.11,2025-06-24T23:54:06+00:00,2025-10-09T08:45:55+00:00,2025.06.24 ~ 2025.10.09,7.74,100.0,29.17,100.0,0.0059,97.15,93.3,26.0,55.2,78.25,94.78,1.6,93.18
V000CB0089,BONGO3,상용차,2.67,2023.0,4.0,2023.04,2025-02-19T23:25:12+00:00,2025-10-29T15:46:10+00:00,2025.02.19 ~ 2025.10.29,3.81,65.35,24.01,100.0,0.0074,95.88,84.51,965.0,31.8,56.85,77.99,3.5,74.49
V000CC0007,PORTER2,상용차,1.0,2024.0,12.0,2024.12,2025-03-25T22:09:20+00:00,2025-10-28T20:59:42+00:00,2025.03.25 ~ 2025.10.28,4.58,73.27,26.22,100.0,0.0075,95.8,92.14,934.0,34.4,76.28,85.13,1.5,83.63
V000CB0021,EV6_LONGRANGE,중형,3.5,2022.0,6.0,2022.06,2025-03-25T20:13:11+00:00,2025-10-30T04:11:18+00:00,2025.03.25 ~ 2025.10.30,7.05,100.0,25.75,100.0,0.0075,95.78,91.85,153.0,26.6,87.95,95.93,4.3,91.63
V000CC0050,EV6_LONGRANGE,중형,1.75,2024.0,3.0,2024.03,2025-03-26T02:55:47+00:00,2025-10-29T05:13:03+00:00,2025.03.26 ~ 2025.10.29,6.98,95.92,24.79,100.0,0.0068,96.45,92.7,201.0,12.6,99.59,96.77,2.4,94.37
V000CB0063,GV70,중형,3.17,2022.0,10.0,2022.10,2025-03-25T19:12:40+00:00,2025-10-29T09:37:11+00:00,2025.03.25 ~ 2025.10.29,5.39,75.12,24.9,100.0,0.007,96.24,94.22,271.0,21.4,86.83,87.92,4.0,83.92
V000CC0019,IONIQ5_LONGRANGE,중형,3.42,2022.0,7.0,2022.07,2025-03-26T02:37:26+00:00,2025-08-11T07:21:59+00:00,2025.03.26 ~ 2025.08.11,8.64,100.0,21.76,100.0,0.0066,96.63,92.79,81.0,32.8,86.74,96.03,4.2,91.83
V000CC0052,EV6_LONGRANGE,중형,1.08,2024.0,11.0,2024.11,2025-03-25T23:07:58+00:00,2025-10-28T22:29:33+00:00,2025.03.25 ~ 2025.10.28,6.91,93.46,24.21,100.0,0.0074,95.9,89.03,276.0,14.8,81.18,92.17,1.6,90.57
V000CA0035,ST1,중형,1.58,2024.0,5.0,2024.05,2025-03-25T23:23:02+00:00,2025-10-28T14:37:16+00:00,2025.03.25 ~ 2025.10.28,5.52,73.76,25.05,100.0,0.0116,89.17,87.81,578.0,41.1,86.8,85.22,2.2,83.02
V000CC0005,EV6_LONGRANGE,중형,3.08,2022.0,11.0,2022.11,2025-03-25T20:07:46+00:00,2025-10-28T01:49:01+00:00,2025.03.25 ~ 2025.10.28,8.87,100.0,20.61,100.0,0.0068,96.41,93.14,307.0,13.9,71.85,93.57,4.0,89.57
V000CC0016,IONIQ5_LONGRANGE,중형,4.42,2021.0,7.0,2021.07,2025-03-25T18:56:05+00:00,2025-10-29T09:25:47+00:00,2025.03.25 ~ 2025.10.29,8.19,100.0,24.65,100.0,0.0071,96.18,90.15,68.0,42.3,83.73,95.01,5.0,90.01
V031CA0001,CASPER_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-03-25T23:05:49+00:00,2025-09-27T04:59:19+00:00,2025.03.25 ~ 2025.09.27,9.46,100.0,22.51,100.0,0.0072,96.06,87.14,23.0,52.8,69.93,92.19,1.7,90.49
V000CC0029,CASPER_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-03-25T22:29:49+00:00,2025-10-29T03:19:48+00:00,2025.03.25 ~ 2025.10.29,8.97,100.0,22.69,100.0,0.0067,96.49,92.98,171.0,18.6,87.23,96.12,1.7,94.42
V000CB0016,EV3_LONGRANGE,중형,1.08,2024.0,11.0,2024.11,2025-03-25T22:25:02+00:00,2025-06-28T01:00:23+00:00,2025.03.25 ~ 2025.06.28,9.39,100.0,20.02,100.0,0.007,96.27,92.01,42.0,26.8,80.2,94.75,1.6,93.15
V000CB0085,EV3_LONGRANGE,중형,0.83,2025.0,2.0,2025.02,2025-03-25T23:10:49+00:00,2025-10-29T04:29:02+00:00,2025.03.25 ~ 2025.10.29,8.51,100.0,24.97,100.0,0.0066,96.62,95.0,62.0,50.0,86.41,96.34,1.2,95.14
V000CA0024,CASPER_LONGRANGE,중형,1.33,2024.0,8.0,2024.08,2025-03-25T15:00:02+00:00,2025-07-07T03:15:26+00:00,2025.03.25 ~ 2025.07.07,9.9,100.0,19.75,100.0,0.0072,96.06,93.62,28.0,37.7,86.99,96.11,1.9,94.21
V000CB0058,IONIQ5_LONGRANGE,중형,2.17,2023.0,10.0,2023.10,2025-03-25T22:53:01+00:00,2025-10-31T02:09:24+00:00,2025.03.25 ~ 2025.10.31,7.72,100.0,24.06,100.0,0.0068,96.44,89.2,245.0,30.6,79.25,94.15,2.9,91.25
V000CB0094,IONIQ5_N,중형,0.83,2025.0,2.0,2025.02,2025-03-25T16:06:35+00:00,2025-10-29T06:23:40+00:00,2025.03.25 ~ 2025.10.29,4.55,57.52,24.45,100.0,0.0073,95.99,88.55,124.0,29.4,69.32,78.15,1.2,76.95
V000CB0077,EV6_LONGRANGE,중형,2.42,2023.0,7.0,2023.07,2025-03-25T21:32:14+00:00,2025-10-28T18:02:26+00:00,2025.03.25 ~ 2025.10.28,6.87,95.72,24.19,100.0,0.0073,96.02,88.98,118.0,25.7,93.67,95.02,3.2,91.82
V000CB0027,EV6_LONGRANGE,중형,2.67,2023.0,4.0,2023.04,2025-03-25T19:51:48+00:00,2025-10-31T02:08:19+00:00,2025.03.25 ~ 2025.10.31,7.95,100.0,24.95,100.0,0.0069,96.33,91.55,85.0,31.4,82.88,95.13,3.5,91.63
V000CB0041,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2025-03-26T23:25:16+00:00,2025-10-30T21:23:46+00:00,2025.03.26 ~ 2025.10.30,7.8,100.0,22.97,100.0,0.0067,96.55,92.65,41.0,40.2,79.87,94.84,4.6,90.24
V000CC0001,GV70,중형,4.42,2021.0,7.0,2021.07,2025-03-25T22:37:51+00:00,2025-10-02T08:58:16+00:00,2025.03.25 ~ 2025.10.02,6.01,87.08,25.08,100.0,0.0069,96.33,89.71,94.0,36.1,90.84,91.84,5.0,86.84
V000CA0034,EV6_LONGRANGE,중형,3.67,2022.0,4.0,2022.04,2025-04-08T15:38:39+00:00,2025-09-18T12:44:15+00:00,2025.04.08 ~ 2025.09.18,6.43,91.85,26.52,100.0,0.007,96.3,90.57,136.0,37.6,89.5,93.34,4.4,88.94
V000CB0046,EV6_LONGRANGE,중형,2.0,2023.0,12.0,2023.12,2025-04-08T21:54:48+00:00,2025-07-02T09:01:57+00:00,2025.04.08 ~ 2025.07.02,5.11,68.46,22.45,100.0,0.0085,94.71,91.67,37.0,55.3,89.39,85.45,2.7,82.75
V000CC0020,NIRO_PLUS,소형,3.42,2022.0,7.0,2022.07,2025-04-08T21:58:32+00:00,2025-10-31T01:12:56+00:00,2025.04.08 ~ 2025.10.31,7.47,92.81,25.47,100.0,0.0068,96.41,90.15,125.0,38.6,91.07,93.87,4.2,89.67
V000CB0057,IONIQ5_LONGRANGE,중형,3.75,2022.0,3.0,2022.03,2025-04-08T22:15:21+00:00,2025-10-30T00:42:32+00:00,2025.04.08 ~ 2025.10.30,7.06,100.0,24.94,100.0,0.0089,94.18,88.89,69.0,47.4,83.75,94.47,4.5,89.97
V000CB0010,EV6_LONGRANGE,중형,3.58,2022.0,5.0,2022.05,2025-04-08T21:32:26+00:00,2025-10-28T14:20:04+00:00,2025.04.08 ~ 2025.10.28,6.99,100.0,26.05,100.0,0.0071,96.19,91.41,92.0,34.2,90.04,96.27,4.4,91.87
V000CC0032,THE_NEW_IONIQ5_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-06-28T03:24:23+00:00,2025-10-27T20:05:12+00:00,2025.06.28 ~ 2025.10.27,7.4,100.0,28.01,100.0,0.0074,95.84,90.72,62.0,25.6,90.25,96.14,1.7,94.44
V000CB0009,GV70,중형,3.08,2022.0,11.0,2022.11,2025-04-08T22:52:40+00:00,2025-10-29T06:28:46+00:00,2025.04.08 ~ 2025.10.29,6.67,94.13,25.04,100.0,0.0074,95.92,91.83,127.0,28.9,82.26,93.04,4.0,89.04
V000CB0036,NIRO_LONGRANGE,소형,6.17,2019.0,10.0,2019.10,2025-04-09T01:05:55+00:00,2025-06-04T13:55:43+00:00,2025.04.09 ~ 2025.06.04,6.74,87.18,21.17,100.0,0.0075,95.76,80.0,26.0,40.0,88.3,89.74,6.0,83.74
V000CA0038,ST1,중형,1.08,2024.0,11.0,2024.11,2025-04-08T21:08:32+00:00,2025-10-22T16:57:13+00:00,2025.04.08 ~ 2025.10.22,5.01,65.04,24.53,100.0,0.0084,94.84,87.13,131.0,27.9,80.58,82.1,1.6,80.5
V000CB0067,THE_NEW_IONIQ5_LONGRANGE,중형,1.17,2024.0,10.0,2024.10,2025-06-24T21:20:50+00:00,2025-10-28T22:05:35+00:00,2025.06.24 ~ 2025.10.28,6.64,89.6,27.01,100.0,0.0069,96.32,92.68,62.0,34.8,97.03,94.2,1.7,92.5
V000CB0096,EV9,대형,1.67,2024.0,4.0,2024.04,2025-04-08T22:54:58+00:00,2025-09-10T22:43:35+00:00,2025.04.08 ~ 2025.09.10,5.33,78.53,27.27,100.0,0.0073,95.99,91.5,112.0,29.9,66.57,85.19,2.3,82.89
V000CB0020,IONIQ5_LONGRANGE,중형,3.75,2022.0,3.0,2022.03,2025-04-08T21:50:26+00:00,2025-06-10T23:02:03+00:00,2025.04.08 ~ 2025.06.10,5.59,79.33,19.4,100.0,0.0094,93.34,87.62,43.0,26.7,74.6,85.7,4.5,81.2
V000CA0039,ST1,중형,1.42,2024.0,7.0,2024.07,2025-04-08T22:05:43+00:00,2025-10-29T00:43:36+00:00,2025.04.08 ~ 2025.10.29,5.25,69.3,25.83,100.0,0.0108,90.91,86.11,392.0,31.7,88.83,84.07,2.0,82.07
V000CB0033,IONIQ5_LONGRANGE,중형,2.25,2023.0,9.0,2023.09,2025-04-10T08:06:25+00:00,2025-07-13T22:05:56+00:00,2025.04.10 ~ 2025.07.13,7.68,100.0,22.21,100.0,0.0072,96.13,92.35,57.0,16.8,81.73,95.03,3.0,92.03
V000CC0011,THE_NEW_IONIQ5_LONGRANGE,중형,1.08,2024.0,11.0,2024.11,2025-06-24T22:32:12+00:00,2025-10-28T13:28:52+00:00,2025.06.24 ~ 2025.10.28,6.62,89.13,27.93,100.0,0.007,96.24,91.52,133.0,31.1,80.14,91.03,1.6,89.43
V000CB0015,ST1,중형,0.42,2025.0,7.0,2025.07,2025-04-08T19:08:55+00:00,2025-10-28T21:36:09+00:00,2025.04.08 ~ 2025.10.28,7.12,95.13,20.27,100.0,0.0062,96.91,89.85,116.0,20.0,72.88,91.65,0.6,91.05
V000CD0065,PORTER2,상용차,5.83,2020.0,2.0,2020.02,2025-04-30T00:11:52+00:00,2025-10-30T00:26:51+00:00,2025.04.30 ~ 2025.10.30,5.42,95.73,27.18,100.0,0.0072,96.07,87.31,204.0,33.1,57.13,88.66,5.8,82.86
V000CD0036,ST1,중형,0.67,2025.0,4.0,2025.04,2025-05-01T06:47:32+00:00,2025-10-30T21:30:04+00:00,2025.05.01 ~ 2025.10.30,6.06,79.76,24.18,100.0,0.0063,96.86,90.21,72.0,10.6,92.5,89.85,1.0,88.85
V000CD0097,PORTER2,상용차,3.08,2022.0,11.0,2022.11,2025-05-01T06:15:20+00:00,2025-10-28T09:32:05+00:00,2025.05.01 ~ 2025.10.28,4.55,77.33,23.96,100.0,0.0074,95.91,89.39,183.0,25.4,56.84,82.8,4.0,78.8
V000CD0040,IONIQ5_LONGRANGE,중형,3.83,2022.0,2.0,2022.02,2025-04-29T23:12:10+00:00,2025-07-04T12:26:55+00:00,2025.04.29 ~ 2025.07.04,6.97,100.0,24.23,100.0,0.0069,96.34,89.47,10.0,36.2,86.6,95.4,4.6,90.8
V000CD0023,ST1,중형,1.42,2024.0,7.0,2024.07,2025-04-29T21:29:51+00:00,2025-09-30T00:57:21+00:00,2025.04.29 ~ 2025.09.30,5.66,75.42,26.49,100.0,0.0068,96.4,92.5,43.0,44.1,78.88,86.44,2.0,84.44
V000CD0041,EV6_LONGRANGE,중형,1.42,2024.0,7.0,2024.07,2025-04-29T20:16:11+00:00,2025-10-28T11:39:51+00:00,2025.04.29 ~ 2025.10.28,6.01,80.66,24.76,100.0,0.0065,96.65,94.91,246.0,3.9,83.54,89.4,2.0,87.4
V000CD0034,ST1,중형,1.58,2024.0,5.0,2024.05,2025-04-29T21:39:18+00:00,2025-10-28T22:59:33+00:00,2025.04.29 ~ 2025.10.28,5.76,77.26,25.69,100.0,0.0088,94.21,86.7,69.0,43.9,81.07,86.08,2.2,83.88
V000CD0032,THE_NEW_IONIQ5_LONGRANGE,중형,0.75,2025.0,3.0,2025.03,2025-06-24T21:18:09+00:00,2025-10-29T12:45:45+00:00,2025.06.24 ~ 2025.10.29,6.38,84.86,27.11,100.0,0.0061,97.0,93.38,94.0,41.5,92.99,92.18,1.1,91.08
V000CD0029,NIRO2,소형,3.25,2022.0,9.0,2022.09,2025-04-29T18:30:54+00:00,2025-10-30T21:21:30+00:00,2025.04.29 ~ 2025.10.30,7.88,97.99,25.38,100.0,0.008,95.26,91.82,34.0,25.7,96.5,96.59,4.1,92.49
V000CD0024,ST1,중형,1.5,2024.0,6.0,2024.06,2025-04-29T22:45:03+00:00,2025-10-28T17:55:26+00:00,2025.04.29 ~ 2025.10.28,5.48,72.87,26.62,100.0,0.0074,95.86,90.36,195.0,30.7,92.81,87.46,2.1,85.36
V000CD0043,ST1,중형,1.33,2024.0,8.0,2024.08,2025-04-29T18:32:58+00:00,2025-10-29T23:05:33+00:00,2025.04.29 ~ 2025.10.29,5.88,78.51,23.03,100.0,0.0087,94.42,92.59,91.0,30.3,96.14,90.03,1.9,88.13
V000CD0025,BONGO3,상용차,1.5,2024.0,6.0,2024.06,2025-04-29T20:35:08+00:00,2025-10-29T02:35:19+00:00,2025.04.29 ~ 2025.10.29,4.26,69.68,26.33,100.0,0.0072,96.12,90.05,939.0,28.0,57.78,80.55,2.1,78.45
V000CD0033,IONIQ6,중형,0.83,2025.0,2.0,2025.02,2025-04-29T21:09:55+00:00,2025-11-01T23:47:32+00:00,2025.04.29 ~ 2025.11.01,9.67,100.0,25.66,100.0,0.0062,96.93,86.0,53.0,9.7,94.63,96.26,1.2,95.06
V000CD0096,ST1,중형,1.42,2024.0,7.0,2024.07,2025-05-01T01:51:06+00:00,2025-10-28T20:15:32+00:00,2025.05.01 ~ 2025.10.28,6.05,81.31,27.17,100.0,0.01,92.43,90.28,201.0,26.5,80.43,87.63,2.0,85.63
V000CD0037,IONIQ5_LONGRANGE,중형,2.0,2023.0,12.0,2023.12,2025-04-29T22:22:15+00:00,2025-10-31T20:55:48+00:00,2025.04.29 ~ 2025.10.31,6.95,95.97,26.39,100.0,0.0067,96.5,91.03,165.0,18.9,87.41,94.48,2.7,91.78
V000CC0085,IONIQ5_LONGRANGE,중형,4.5,2021.0,6.0,2021.06,2025-04-29T19:23:17+00:00,2025-10-29T05:39:19+00:00,2025.04.29 ~ 2025.10.29,7.29,100.0,26.64,100.0,0.0058,97.21,90.99,38.0,26.1,95.67,97.31,5.1,92.21
V000CD0095,IONIQ5_LONGRANGE,중형,2.08,2023.0,11.0,2023.11,2025-05-01T00:05:17+00:00,2025-10-29T06:12:10+00:00,2025.05.01 ~ 2025.10.29,9.23,100.0,26.52,100.0,0.0062,96.94,90.4,55.0,22.3,90.65,96.33,2.8,93.53
V000CD0027,SOUL_LONGRANGE,소형,6.5,2019.0,6.0,2019.06,2025-04-29T22:26:25+00:00,2025-10-31T22:59:00+00:00,2025.04.29 ~ 2025.10.31,7.02,90.95,26.05,100.0,0.0068,96.46,91.74,56.0,25.4,87.11,92.87,6.1,86.77
V000CD0030,BONGO3,상용차,2.67,2023.0,4.0,2023.04,2025-04-29T23:26:13+00:00,2025-06-26T10:40:00+00:00,2025.04.29 ~ 2025.06.26,4.1,69.78,25.1,100.0,0.0074,95.9,88.33,270.0,33.1,56.81,80.1,3.5,76.6
V000CD0059,EV3_LONGRANGE,중형,0.67,2025.0,4.0,2025.04,2025-04-29T23:49:29+00:00,2025-10-28T23:52:41+00:00,2025.04.29 ~ 2025.10.28,9.42,100.0,27.15,100.0,0.006,97.09,90.98,82.0,9.8,78.92,94.5,1.0,93.5
V000CD0069,ST1,중형,1.08,2024.0,11.0,2024.11,2025-05-19T09:38:08+00:00,2025-06-30T06:20:10+00:00,2025.05.19 ~ 2025.06.30,4.8,61.88,24.98,100.0,0.0076,95.71,88.92,24.0,38.5,89.88,83.04,1.6,81.44
V000CE0022,IONIQ5_LONGRANGE,중형,2.42,2023.0,7.0,2023.07,2025-05-14T01:19:52+00:00,2025-10-28T23:27:28+00:00,2025.05.14 ~ 2025.10.28,8.2,100.0,26.42,100.0,0.0064,96.78,91.13,216.0,15.6,96.7,97.43,3.2,94.23
V000CD0072,IONIQ5_LONGRANGE,중형,2.17,2023.0,10.0,2023.10,2025-05-13T23:42:26+00:00,2025-09-20T06:54:48+00:00,2025.05.13 ~ 2025.09.20,6.73,93.13,28.13,100.0,0.0069,96.39,89.06,41.0,28.9,82.7,92.4,2.9,89.5
V000CD0084,IONIQ5_LONGRANGE,중형,3.92,2022.0,1.0,2022.01,2025-05-14T21:31:17+00:00,2025-10-29T19:39:59+00:00,2025.05.14 ~ 2025.10.29,8.02,100.0,26.78,100.0,0.0072,96.08,89.81,294.0,11.7,99.15,97.51,4.6,92.91
V000CD0076,ST1,중형,1.42,2024.0,7.0,2024.07,2025-05-13T23:36:40+00:00,2025-10-29T00:55:32+00:00,2025.05.13 ~ 2025.10.29,5.93,79.56,26.51,100.0,0.0083,94.97,88.16,68.0,32.6,78.98,86.87,2.0,84.87
V000CD0081,BONGO3,상용차,3.17,2022.0,10.0,2022.10,2025-05-13T21:06:26+00:00,2025-08-30T07:39:27+00:00,2025.05.13 ~ 2025.08.30,3.92,68.12,27.74,100.0,0.0065,96.7,85.97,128.0,32.2,65.2,80.68,4.0,76.68
V000CD0064,EV6_LONGRANGE,중형,3.58,2022.0,5.0,2022.05,2025-05-13T20:56:10+00:00,2025-07-08T09:45:30+00:00,2025.05.13 ~ 2025.07.08,10.43,100.0,25.82,100.0,0.0065,96.66,89.8,13.0,30.3,95.29,96.96,4.4,92.56
V000CE0010,IONIQ5_LONGRANGE,중형,4.0,2021.0,12.0,2021.12,2025-05-13T21:57:33+00:00,2025-09-15T22:28:56+00:00,2025.05.13 ~ 2025.09.15,7.02,100.0,28.48,100.0,0.0079,95.4,89.54,107.0,24.5,82.96,94.65,4.7,89.95
V000CE0018,EV3_LONGRANGE,중형,1.42,2024.0,7.0,2024.07,2025-05-13T20:49:21+00:00,2025-10-30T12:31:31+00:00,2025.05.13 ~ 2025.10.30,8.35,100.0,26.08,100.0,0.0074,95.93,91.64,120.0,33.2,81.19,94.79,2.0,92.79
V000CE0007,IONIQ5_LONGRANGE,중형,3.75,2022.0,3.0,2022.03,2025-05-13T22:17:09+00:00,2025-09-18T09:46:19+00:00,2025.05.13 ~ 2025.09.18,6.44,92.15,28.27,100.0,0.0074,95.86,88.72,151.0,27.2,93.25,93.69,4.5,89.19
V000CE0014,EV3_LONGRANGE,중형,0.67,2025.0,4.0,2025.04,2025-05-13T21:40:13+00:00,2025-10-03T10:10:54+00:00,2025.05.13 ~ 2025.10.03,7.59,100.0,23.36,100.0,0.0055,97.39,93.71,3.0,38.2,93.4,97.42,1.0,96.42
V000CE0019,PORTER2,상용차,2.42,2023.0,7.0,2023.07,2025-05-13T15:00:01+00:00,2025-08-02T02:46:53+00:00,2025.05.13 ~ 2025.08.02,3.66,62.66,26.92,100.0,0.0082,95.0,84.19,573.0,22.1,52.27,76.13,3.2,72.93
V000CB0006,EV6_LONGRANGE,중형,2.08,2023.0,11.0,2023.11,2025-05-14T02:08:23+00:00,2025-10-29T14:19:39+00:00,2025.05.14 ~ 2025.10.29,7.06,97.92,26.32,100.0,0.0067,96.53,85.41,70.0,35.9,92.89,95.11,2.8,92.31
V004CA0002,EV6_LONGRANGE,중형,3.58,2022.0,5.0,2022.05,2025-05-13T21:48:08+00:00,2025-08-20T22:03:11+00:00,2025.05.13 ~ 2025.08.20,7.85,100.0,26.19,100.0,0.0068,96.48,90.67,29.0,23.8,80.55,94.62,4.4,90.22
V009BL0001,KONA_LONGRANGE,소형,7.25,2018.0,9.0,2018.09,2025-05-13T22:40:30+00:00,2025-10-26T07:11:42+00:00,2025.05.13 ~ 2025.10.26,9.32,100.0,28.49,100.0,0.0063,96.83,91.97,76.0,19.3,70.4,93.2,6.4,86.8
V000CD0078,IONIQ6_LONGRANGE,중형,2.0,2023.0,12.0,2023.12,2025-05-13T23:06:51+00:00,2025-10-31T02:27:03+00:00,2025.05.13 ~ 2025.10.31,8.18,100.0,27.0,100.0,0.0062,96.95,88.46,83.0,31.1,97.54,97.16,2.7,94.46
V000CB0039,EV9,대형,1.92,2024.0,1.0,2024.01,2025-05-13T22:29:23+00:00,2025-06-08T23:21:41+00:00,2025.05.13 ~ 2025.06.08,5.47,81.14,24.0,100.0,0.009,93.96,80.0,225.0,15.2,51.4,81.27,2.6,78.67
V000CA0020,KONA_LONGRANGE,소형,2.83,2023.0,2.0,2023.02,2025-05-13T23:25:40+00:00,2025-10-30T14:57:37+00:00,2025.05.13 ~ 2025.10.30,10.39,100.0,28.99,100.0,0.0062,96.92,94.03,88.0,19.0,70.58,93.59,3.7,89.89
V000CD0077,EV3,중형,0.83,2025.0,2.0,2025.02,2025-05-13T23:05:07+00:00,2025-08-24T11:40:38+00:00,2025.05.13 ~ 2025.08.24,8.37,100.0,27.46,100.0,0.0076,95.67,91.69,22.0,6.2,65.91,92.21,1.2,91.01
V000CD0079,THE_NEW_IONIQ5_LONGRANGE,중형,0.67,2025.0,4.0,2025.04,2025-06-25T00:21:17+00:00,2025-10-30T05:34:10+00:00,2025.06.25 ~ 2025.10.30,6.51,86.55,28.8,100.0,0.0076,95.65,89.22,108.0,23.6,82.19,90.03,1.0,89.03
V020BH0001,IONIQ5,중형,7.42,2018.0,7.0,2018.07,2025-06-11T01:30:28+00:00,2025-08-02T07:52:35+00:00,2025.06.11 ~ 2025.08.02,6.86,100.0,29.49,100.0,0.0073,95.95,89.41,6.0,53.2,85.04,95.07,6.5,88.57
V000CC0077,EV6_LONGRANGE,중형,4.25,2021.0,9.0,2021.09,2025-06-11T09:34:29+00:00,2025-10-30T18:36:12+00:00,2025.06.11 ~ 2025.10.30,6.89,99.92,25.98,100.0,0.0071,96.2,87.91,75.0,36.6,93.41,96.23,4.9,91.33
V000CE0001,EV3_LONGRANGE,중형,0.67,2025.0,4.0,2025.04,2025-06-10T18:43:27+00:00,2025-08-13T09:31:45+00:00,2025.06.10 ~ 2025.08.13,9.3,100.0,28.49,100.0,0.006,97.04,93.05,57.0,23.2,91.49,96.93,1.0,95.93
V000CC0069,BONGO3,상용차,1.0,2024.0,12.0,2024.12,2025-06-11T04:51:50+00:00,2025-10-29T15:43:08+00:00,2025.06.11 ~ 2025.10.29,5.06,80.47,26.7,100.0,0.0074,95.86,92.37,1007.0,21.4,98.92,91.35,1.5,89.85
V000CC0079,EV6_LONGRANGE,중형,4.25,2021.0,9.0,2021.09,2025-06-10T23:04:20+00:00,2025-06-25T19:49:15+00:00,2025.06.10 ~ 2025.06.25,7.47,100.0,26.37,100.0,0.0071,96.15,91.6,20.0,16.0,90.38,96.36,4.9,91.46
V000CC0074,IONIQ5_LONGRANGE,중형,3.5,2022.0,6.0,2022.06,2025-06-10T21:52:54+00:00,2025-10-29T13:26:04+00:00,2025.06.10 ~ 2025.10.29,7.74,100.0,26.11,100.0,0.0066,96.62,91.49,55.0,42.4,75.59,93.95,4.3,89.65
